Title, Named Entity, Frequency
"Selena Gomez", "Variety Tatianna Siegel", "1"
"Selena Gomez", "October 29, 2008", "1"
"Selena Gomez", "Joyce Eng", "1"
"Selena Gomez", "October 30, 2008", "1"
"Selena Gomez", "What Boys Want", "1"
"Selena Gomez", "October 20, 2009", "1"
"Selena Gomez", "December 30, 2012", "1"
"Selena Gomez", "13Reasons"/", "1"
"Selena Gomez", "The Suite Life on Deck", "1"
"Selena Gomez", "Inside Pulse", "1"
"Selena Gomez", "Disney series Sonny", "1"
"Selena Gomez", "Forever Sickest", "1"
"Selena Gomez", "Whoa Oh!", "1"
"Selena Gomez", "April", "1"
"Selena Gomez", "Variety  date June 26, 2009", "1"
"Selena Gomez", "Tweens 9–14", "1"
"Selena Gomez", "One and Same", "1"
"Selena Gomez", "Revenge of Maltazard", "1"
"Selena Gomez", "Invisibles 2  Arthur and Revenge of Maltazard  Freddie Highmore", "1"
"Selena Gomez", "Mia Farrow", "1"
"Selena Gomez", "Snoop Dogg", "1"
"Selena Gomez", "Movie", "1"
"Selena Gomez", "July 12, 2009", "1"
"Selena Gomez", "13, 2010", "1"
"Selena Gomez", "11.4&nbsp;million", "1"
"Selena Gomez", "year", "1"
"Selena Gomez", "Disney Channel's", "1"
"Selena Gomez", "Tvbythenumbers.com", "1"
"Selena Gomez", "February 4, 2011", "1"
"Selena Gomez", "Outstanding Children's Program", "1"
"Selena Gomez", "62nd", "1"
"Selena Gomez", "July 8, 2010 date July 8, 2010", "1"
"Selena Gomez", "December", "1"
"Selena Gomez", "KIIS FM KISS FM", "1"
"Selena Gomez", "September 28, 2009", "1"
"Selena Gomez", "June 18", "1"
"Selena Gomez", "Newsroom.mtv", "1"
"Selena Gomez", "Six", "1"
"Selena Gomez", "MTV Newsroom", "1"
"Selena Gomez", "MTV  date", "1"
"Selena Gomez", "August 13, 2009", "1"
"Selena Gomez", "March 14, 2010", "1"
"Selena Gomez", "September 8, 2011", "1"
"Selena Gomez", "September 29, 2009", "1"
"Selena Gomez", "Gomez Kiss & Tell", "1"
"Selena Gomez", "Nochelatina.com", "1"
"Selena Gomez", "November 12, 2014", "1"
"Selena Gomez", "April 19, 2010", "1"
"Selena Gomez", "number nine", "1"
"Selena Gomez", "66,000", "1"
"Selena Gomez", "CHART", "1"
"Selena Gomez", "Caulfield Keith", "1"
"Selena Gomez", "Monica  title", "1"
"Selena Gomez", "Ninth", "1"
"Selena Gomez", "October 7, 2009", "1"
"Selena Gomez", "nochelatina1"/> >", "1"
"Selena Gomez", "Kiss & Tell &", "1"
"Selena Gomez", "Selena Gomez & The Scene – Kiss & Tell – Reviews", "1"
"Selena Gomez", "Falling Down", "1"
"Selena Gomez", "September 5", "1"
"Selena Gomez", "Bill Lamb", "1"
"Selena Gomez", "Controls Hot 100 Summit", "1"
"Selena Gomez", "Billboard Naturally">[BillboardURLbyName", "1"
"Selena Gomez", "gomez & scene chart", "1"
"Selena Gomez", "January 21, 2010", "1"
"Selena Gomez", "Joey King", "1"
"Selena Gomez", "Ramona", "1"
"Selena Gomez", "Beverly Cleary", "1"
"Selena Gomez", "Vena", "1"
"Selena Gomez", "Ramona and Beezus' Movie", "1"
"Selena Gomez", "February 6, 2009", "1"
"Selena Gomez", "kilday", "1"
"Selena Gomez", "Gregg", "1"
"Selena Gomez", "'Beezus and Ramona'", "1"
"Selena Gomez", "February 5, 2009", "1"
"Selena Gomez", "Lylah M. Alphonse", "1"
"Selena Gomez", "Ramona and Beezus'", "1"
"Selena Gomez", "The Boston Globe", "1"
"Selena Gomez", "February 23, 2011", "1"
"Selena Gomez", "July 16, 2010", "1"
"Selena Gomez", "July 23, 2010", "1"
"Selena Gomez", "Rottentomatoes.com", "1"
"Selena Gomez", "August 2, 2010 >", "1"
"Selena Gomez", "that same year", "1"
"Selena Gomez", "September 21, 2010", "1"
"Selena Gomez", "September 29, 2010", "1"
"Selena Gomez", "February 19, 2015", "1"
"Selena Gomez", "number four", "1"
"Selena Gomez", "over 66,000", "1"
"Selena Gomez", "billboard.com"/>", "1"
"Selena Gomez", "Stewart", "1"
"Selena Gomez", "The Washington Post", "1"
"Selena Gomez", "September 21, 2009", "1"
"Selena Gomez", "May 11, 2012", "1"
"Selena Gomez", "Round & Round&nbsp", "1"
"Selena Gomez", "June 22, 2010", "1"
"Selena Gomez", "June 30, 2010", "1"
"Selena Gomez", "June 26, 2010", "1"
"Selena Gomez", "US Digital", "1"
"Selena Gomez", "September 7, 2010", "1"
"Selena Gomez", "September 16, 2010", "1"
"Selena Gomez", "September 10, 2010", "1"
"Selena Gomez", "Lauren Joskowitz", "1"
"Selena Gomez", "19, 2009", "1"
"Selena Gomez", "11, 2010", "1"
"Selena Gomez", "fall 2010", "1"
"Selena Gomez", "MacIntyre", "1"
"Selena Gomez", "Monsters and Critics MonsterandCritics.com", "1"
"Selena Gomez", "October 31, 2009", "1"
"Selena Gomez", "Tony Melillo", "1"
"Selena Gomez", "Sandra Campos", "1"
"Selena Gomez", "Adjmi Apparel", "1"
"Selena Gomez", "Adjmi CH Brands", "1"
"Selena Gomez", "Wear Daily", "1"
